WahlbezirkeId,Wahlbezirke,Wahl,Jahr,Messung,Wert
32112,32112 Lehndorf-Siedlung-Nord,Stadtbezirksratswahl,2006,Wahlbeteiligung,41.7
32113,32113 Lehndorf-Alt,Stadtbezirksratswahl,2006,Wahlbeteiligung,37.7
32114,32114 Lehndorf-Mitte,Stadtbezirksratswahl,2006,Wahlbeteiligung,41.0
32115,32115 Lehndorf-Siedlung-Süd,Stadtbezirksratswahl,2006,Wahlbeteiligung,50.8
32121,32121 Lamme-Nord,Stadtbezirksratswahl,2006,Wahlbeteiligung,51.6
32122,32122 Lamme-Süd,Stadtbezirksratswahl,2006,Wahlbeteiligung,45.6
32123,32123 Lamme-Ost,Stadtbezirksratswahl,2006,Wahlbeteiligung,NaN
32131,32131 Völkenrode,Stadtbezirksratswahl,2006,Wahlbeteiligung,51.1
32141,32141 Watenbüttel-Nordost,Stadtbezirksratswahl,2006,Wahlbeteiligung,43.8
32142,32142 Watenbüttel-Südwest,Stadtbezirksratswahl,2006,Wahlbeteiligung,47.7
32151,32151 Ölper,Stadtbezirksratswahl,2006,Wahlbeteiligung,49.2
32201,32201 Veltenhof-Nord,Stadtbezirksratswahl,2006,Wahlbeteiligung,37.2
32202,32202 Veltenhof-Süd,Stadtbezirksratswahl,2006,Wahlbeteiligung,47.6
32211,32211 Lincolnsiedlung,Stadtbezirksratswahl,2006,Wahlbeteiligung,38.2
32212,32212 Vorwerksiedlung,Stadtbezirksratswahl,2006,Wahlbeteiligung,28.6
32301,32301 Harxbüttel,Stadtbezirksratswahl,2006,Wahlbeteiligung,60.0
32311,32311 Thune,Stadtbezirksratswahl,2006,Wahlbeteiligung,49.0
32321,32321 Wenden-Nordwest,Stadtbezirksratswahl,2006,Wahlbeteiligung,44.4
32322,32322 Wenden-Ost,Stadtbezirksratswahl,2006,Wahlbeteiligung,42.8
32323,32323 Wenden-Südwest,Stadtbezirksratswahl,2006,Wahlbeteiligung,42.2
33101,33101 Schwarzer Berg-Süd,Stadtbezirksratswahl,2006,Wahlbeteiligung,39.1
33102,33102 Schwarzer Berg-Mitte,Stadtbezirksratswahl,2006,Wahlbeteiligung,42.7
33103,33103 Schwarzer Berg-West,Stadtbezirksratswahl,2006,Wahlbeteiligung,40.4
33104,33104 Schwarzer Berg-Nordwest,Stadtbezirksratswahl,2006,Wahlbeteiligung,25.4
33111,33111 Siegfriedviertel-Nord,Stadtbezirksratswahl,2006,Wahlbeteiligung,32.7
33112,33112 Siegfriedviertel-Nordost,Stadtbezirksratswahl,2006,Wahlbeteiligung,36.0
33113,33113 Siegfriedviertel-Südost,Stadtbezirksratswahl,2006,Wahlbeteiligung,25.1
33114,33114 Siegfriedviertel-Mitte,Stadtbezirksratswahl,2006,Wahlbeteiligung,29.3
33115,33115 Siegfriedviertel-Südwest,Stadtbezirksratswahl,2006,Wahlbeteiligung,34.9
33116,33116 Siegfriedviertel-West,Stadtbezirksratswahl,2006,Wahlbeteiligung,25.9
33121,33121 Wendenring-Süd,Stadtbezirksratswahl,2006,Wahlbeteiligung,41.4
33122,33122 Wendenring-Nord,Stadtbezirksratswahl,2006,Wahlbeteiligung,26.8
33123,33123 Am Nordbahnhof,Stadtbezirksratswahl,2006,Wahlbeteiligung,28.0
33124,33124 Neues Hochschulviertel,Stadtbezirksratswahl,2006,Wahlbeteiligung,41.7
33125,33125 Rebenring-Nord,Stadtbezirksratswahl,2006,Wahlbeteiligung,40.1
33126,33126 Altes Hochschulviertel,Stadtbezirksratswahl,2006,Wahlbeteiligung,40.3
33201,33201 Kralenriede-Nordwest,Stadtbezirksratswahl,2006,Wahlbeteiligung,41.8
33202,33202 Kralenriede-Südost,Stadtbezirksratswahl,2006,Wahlbeteiligung,37.5
33211,33211 Schuntersiedlung-West,Stadtbezirksratswahl,2006,Wahlbeteiligung,46.4
33212,33212 Schuntersiedlung-Ost,Stadtbezirksratswahl,2006,Wahlbeteiligung,43.9
11201,11201 Bevenrode,Stadtbezirksratswahl,2006,CDU,58.0
11211,11211 Waggum-Ost,Stadtbezirksratswahl,2006,CDU,46.9
11212,11212 Waggum-West,Stadtbezirksratswahl,2006,CDU,50.1
11221,11221 Bienrode,Stadtbezirksratswahl,2006,CDU,53.9
11231,11231 Querum-Nord,Stadtbezirksratswahl,2006,CDU,57.5
11232,11232 Querum-Nord-Ost,Stadtbezirksratswahl,2006,CDU,52.2
11241,11241 Querum-Ost,Stadtbezirksratswahl,2006,CDU,43.0
11242,11242 Querum-Mitte,Stadtbezirksratswahl,2006,CDU,45.2
11243,11243 Querum-West,Stadtbezirksratswahl,2006,CDU,43.4
11251,11251 Pappelberg,Stadtbezirksratswahl,2006,CDU,46.9
11252,11252 Gliesmarode-Südost,Stadtbezirksratswahl,2006,CDU,49.5
11253,11253 Gliesmarode-Mitte,Stadtbezirksratswahl,2006,CDU,44.0
11254,11254 Gliesmarode-Nord,Stadtbezirksratswahl,2006,CDU,49.6
11261,11261 Riddagshausen,Stadtbezirksratswahl,2006,CDU,43.8
11301,11301 Hondelage-Ost,Stadtbezirksratswahl,2006,CDU,45.8
11302,11302 Hondelage-Mitte/Gewerbegebiet,Stadtbezirksratswahl,2006,CDU,49.2
11303,11303 Hondelage-West,Stadtbezirksratswahl,2006,CDU,46.2
11401,11401 Dibbesdorf,Stadtbezirksratswahl,2006,CDU,52.9
11411,11411 Volkmarode-Ost,Stadtbezirksratswahl,2006,CDU,54.6
11412,11412 Volkmarode-West,Stadtbezirksratswahl,2006,CDU,52.1
11421,11421 Schapen,Stadtbezirksratswahl,2006,CDU,58.1
12001,12001 Gliesmaroder Straße-Nordost ,Stadtbezirksratswahl,2006,CDU,31.8
12002,12002 Karlstraße-Mitte ,Stadtbezirksratswahl,2006,CDU,25.4
12003,12003 Gliesmaroder Straße-Ost,Stadtbezirksratswahl,2006,CDU,25.2
12004,12004 Malerviertel,Stadtbezirksratswahl,2006,CDU,30.7
12005,12005 An der Paulikirche,Stadtbezirksratswahl,2006,CDU,27.7
12006,12006 Hagenring,Stadtbezirksratswahl,2006,CDU,25.9
12011,12011 Humboldtstraße,Stadtbezirksratswahl,2006,CDU,26.8
12012,12012 Kasernenstraße,Stadtbezirksratswahl,2006,CDU,27.1
12021,12021 Am Theater,Stadtbezirksratswahl,2006,CDU,30.0
12022,12022 Giersberg,Stadtbezirksratswahl,2006,CDU,37.8
12031,12031 Stadtpark,Stadtbezirksratswahl,2006,CDU,22.8
12032,12032 Prinzenpark-Nord,Stadtbezirksratswahl,2006,CDU,27.1
12033,12033 Kastanienallee,Stadtbezirksratswahl,2006,CDU,34.3
12034,12034 Prinzenpark-Mitte,Stadtbezirksratswahl,2006,CDU,28.8
12035,12035 Prinzenpark-Süd,Stadtbezirksratswahl,2006,CDU,24.8
12036,12036 Altewiekring-Südost,Stadtbezirksratswahl,2006,CDU,24.7
12037,12037 Georg-Westermann-Allee,Stadtbezirksratswahl,2006,CDU,32.4
13101,13101 Inselwall,Stadtbezirksratswahl,2006,CDU,43.5
13102,13102 Am Hagenmarkt,Stadtbezirksratswahl,2006,CDU,31.7
13103,13103 An der Katharinenkirche,Stadtbezirksratswahl,2006,CDU,45.8
13104,13104 Wendentorwall,Stadtbezirksratswahl,2006,CDU,40.2
13111,13111 Am Schloßpark,Stadtbezirksratswahl,2006,CDU,33.5
13112,13112 Kennedyplatz,Stadtbezirksratswahl,2006,CDU,38.7
13113,13113 An der Martinikirche ,Stadtbezirksratswahl,2006,CDU,38.6
13114,13114 Gördelingerstraße ,Stadtbezirksratswahl,2006,CDU,46.3
13115,13115 Am Neustadtmühlengraben ,Stadtbezirksratswahl,2006,CDU,51.3
13201,13201 Adolfstraße/Leonhardstraße,Stadtbezirksratswahl,2006,CDU,31.6
13202,13202 An der Stadthalle,Stadtbezirksratswahl,2006,CDU,29.6
13203,13203 Viewegs-Garten,Stadtbezirksratswahl,2006,CDU,39.7
13204,13204 Rimpaus-Garten,Stadtbezirksratswahl,2006,CDU,36.6
13205,13205 Am Bürgerpark,Stadtbezirksratswahl,2006,CDU,40.0
13211,13211 Hauptbahnhof,Stadtbezirksratswahl,2006,CDU,38.4
13212,13212 Streitberg/Hauptfriedhof,Stadtbezirksratswahl,2006,CDU,44.0
13221,13221 Zuckerberg,Stadtbezirksratswahl,2006,CDU,54.3
13231,13231 Bebelhof-West,Stadtbezirksratswahl,2006,CDU,40.8
13232,13232 Bebelhof-Ost,Stadtbezirksratswahl,2006,CDU,35.6
21101,21101 Stöckheim-Nordost,Stadtbezirksratswahl,2006,CDU,52.6
21102,21102 Stöckheim-Südost,Stadtbezirksratswahl,2006,CDU,56.4
21103,21103 Stöckheim-West,Stadtbezirksratswahl,2006,CDU,39.7
21104,21104 Stöckheim-Nordwest,Stadtbezirksratswahl,2006,CDU,50.2
21111,21111 Leiferde,Stadtbezirksratswahl,2006,CDU,41.6
21201,21201 Heidberg-Nordost,Stadtbezirksratswahl,2006,CDU,45.8
21202,21202 Am Schulzentrum Heidberg,Stadtbezirksratswahl,2006,CDU,48.6
21203,21203 Heidberg-Südost,Stadtbezirksratswahl,2006,CDU,51.6
21204,21204 Heidberg-Südwest,Stadtbezirksratswahl,2006,CDU,55.5
21205,21205 Heidberg-Zentrum ,Stadtbezirksratswahl,2006,CDU,48.1
21206,21206 Heidberg-Nordwest,Stadtbezirksratswahl,2006,CDU,44.7
21211,21211 Melverode-Südwest,Stadtbezirksratswahl,2006,CDU,50.7
21212,21212 Melverode-Nord,Stadtbezirksratswahl,2006,CDU,48.8
21213,21213 Melverode-Südost,Stadtbezirksratswahl,2006,CDU,47.2
21301,21301 Mastbruch-Siedlung,Stadtbezirksratswahl,2006,CDU,45.3
21311,21311 Rautheim-West,Stadtbezirksratswahl,2006,CDU,48.2
21312,21312 Rautheim-Ost,Stadtbezirksratswahl,2006,CDU,51.2
21321,21321 Lindenberg-West,Stadtbezirksratswahl,2006,CDU,46.6
21322,21322 Lindenberg-Ost,Stadtbezirksratswahl,2006,CDU,NaN
21331,21331 Südstadt-Ost,Stadtbezirksratswahl,2006,CDU,39.3
21332,21332 Südstadt-West,Stadtbezirksratswahl,2006,CDU,35.6
21341,21341 Mascherode-Mitte,Stadtbezirksratswahl,2006,CDU,53.1
21342,21342 Mascherode-Süd,Stadtbezirksratswahl,2006,CDU,44.6
21343,21343 Mascherode-Nordwest,Stadtbezirksratswahl,2006,CDU,51.6
22101,22101 Rheinring-Ost,Stadtbezirksratswahl,2006,CDU,50.6
22102,22102 Emsstraße-West,Stadtbezirksratswahl,2006,CDU,54.3
22103,22103 Elbestraße-Ost,Stadtbezirksratswahl,2006,CDU,41.2
22104,22104 Rheinring-Südwest,Stadtbezirksratswahl,2006,CDU,55.5
22105,22105 Rheinring-Nordwest,Stadtbezirksratswahl,2006,CDU,56.0
22111,22111 Elbestraße-Süd,Stadtbezirksratswahl,2006,CDU,43.9
22112,22112 Saalestraße,Stadtbezirksratswahl,2006,CDU,55.7
22113,22113 Ilmenaustraße,Stadtbezirksratswahl,2006,CDU,48.1
22114,22114 Weserstraße,Stadtbezirksratswahl,2006,CDU,45.6
22115,22115 Isarstraße,Stadtbezirksratswahl,2006,CDU,49.0
22116,22116 Lechstraße,Stadtbezirksratswahl,2006,CDU,46.1
22121,22121 Münchenstraße-Südost,Stadtbezirksratswahl,2006,CDU,46.2
22122,22122 Neckarstraße,Stadtbezirksratswahl,2006,CDU,51.0
22123,22123 Lahnstraße,Stadtbezirksratswahl,2006,CDU,41.3
22201,22201 Timmerlah-West,Stadtbezirksratswahl,2006,CDU,41.4
22202,22202 Timmerlah-Ost,Stadtbezirksratswahl,2006,CDU,43.0
22211,22211 Stiddien,Stadtbezirksratswahl,2006,CDU,55.4
22221,22221 Geitelde,Stadtbezirksratswahl,2006,CDU,54.7
22301,22301 Broitzem-Nordwest,Stadtbezirksratswahl,2006,CDU,50.2
22302,22302 Broitzem-Südwest,Stadtbezirksratswahl,2006,CDU,52.5
22303,22303 Broitzem-Südost,Stadtbezirksratswahl,2006,CDU,52.8
22304,22304 Broitzem-Nordost,Stadtbezirksratswahl,2006,CDU,43.3
22401,22401 Rüningen-Nord,Stadtbezirksratswahl,2006,CDU,32.9
22402,22402 Rüningen-Süd,Stadtbezirksratswahl,2006,CDU,38.5
31001,31001 Eichtal ,Stadtbezirksratswahl,2006,CDU,31.0
31002,31002 Am Weißen Roß,Stadtbezirksratswahl,2006,CDU,30.6
31003,31003 Celler Straße-Nordwest ,Stadtbezirksratswahl,2006,CDU,48.6
31011,31011 Am Maschplatz,Stadtbezirksratswahl,2006,CDU,34.7
31012,31012 Am Amalienplatz,Stadtbezirksratswahl,2006,CDU,38.1
31013,31013 Rudolfplatz-Ost,Stadtbezirksratswahl,2006,CDU,33.3
31014,31014 Rennelberg,Stadtbezirksratswahl,2006,CDU,35.6
31015,31015 Holwedestraße,Stadtbezirksratswahl,2006,CDU,29.5
31016,31016 Sackring-Ost,Stadtbezirksratswahl,2006,CDU,31.9
31021,31021 Rudolfplatz-West,Stadtbezirksratswahl,2006,CDU,42.8
31022,31022 Sackring-West,Stadtbezirksratswahl,2006,CDU,46.4
31031,31031 Altstadtring-Nord,Stadtbezirksratswahl,2006,CDU,35.8
31032,31032 Altstadtring-Süd,Stadtbezirksratswahl,2006,CDU,33.1
31033,31033 Altstadtring-West,Stadtbezirksratswahl,2006,CDU,37.7
31034,31034 Am Großmarkt,Stadtbezirksratswahl,2006,CDU,35.7
31041,31041 Westbahnhof,Stadtbezirksratswahl,2006,CDU,25.4
31042,31042 Cyriaksring-Ost,Stadtbezirksratswahl,2006,CDU,21.7
31043,31043 Juliusstraße-Ost,Stadtbezirksratswahl,2006,CDU,31.0
31044,31044 Frankfurter Straße-Ost,Stadtbezirksratswahl,2006,CDU,34.3
31045,31045 Frankfurter Straße-West,Stadtbezirksratswahl,2006,CDU,29.7
31051,31051 Gartenstadt-Ost,Stadtbezirksratswahl,2006,CDU,52.1
31052,31052 Gartenstadt-West,Stadtbezirksratswahl,2006,CDU,57.1
32101,32101 Kanzlerfeld-West,Stadtbezirksratswahl,2006,CDU,62.6
32102,32102 Kanzlerfeld-Südwest,Stadtbezirksratswahl,2006,CDU,54.1
32103,32103 Kanzlerfeld-Ost,Stadtbezirksratswahl,2006,CDU,58.0
32111,32111 Horstbleek,Stadtbezirksratswahl,2006,CDU,42.5
32112,32112 Lehndorf-Siedlung-Nord,Stadtbezirksratswahl,2006,CDU,45.7
32113,32113 Lehndorf-Alt,Stadtbezirksratswahl,2006,CDU,54.0
32114,32114 Lehndorf-Mitte,Stadtbezirksratswahl,2006,CDU,43.7
32115,32115 Lehndorf-Siedlung-Süd,Stadtbezirksratswahl,2006,CDU,44.0
32121,32121 Lamme-Nord,Stadtbezirksratswahl,2006,CDU,40.3
32122,32122 Lamme-Süd,Stadtbezirksratswahl,2006,CDU,48.5
32123,32123 Lamme-Ost,Stadtbezirksratswahl,2006,CDU,NaN
32131,32131 Völkenrode,Stadtbezirksratswahl,2006,CDU,55.5
32141,32141 Watenbüttel-Nordost,Stadtbezirksratswahl,2006,CDU,56.9
32142,32142 Watenbüttel-Südwest,Stadtbezirksratswahl,2006,CDU,53.0
32151,32151 Ölper,Stadtbezirksratswahl,2006,CDU,37.6
32201,32201 Veltenhof-Nord,Stadtbezirksratswahl,2006,CDU,57.5
32202,32202 Veltenhof-Süd,Stadtbezirksratswahl,2006,CDU,63.5
32211,32211 Lincolnsiedlung,Stadtbezirksratswahl,2006,CDU,49.6
32212,32212 Vorwerksiedlung,Stadtbezirksratswahl,2006,CDU,41.9
32301,32301 Harxbüttel,Stadtbezirksratswahl,2006,CDU,79.1
32311,32311 Thune,Stadtbezirksratswahl,2006,CDU,63.1
32321,32321 Wenden-Nordwest,Stadtbezirksratswahl,2006,CDU,59.4
32322,32322 Wenden-Ost,Stadtbezirksratswahl,2006,CDU,55.9
32323,32323 Wenden-Südwest,Stadtbezirksratswahl,2006,CDU,55.2
33101,33101 Schwarzer Berg-Süd,Stadtbezirksratswahl,2006,CDU,46.8
33102,33102 Schwarzer Berg-Mitte,Stadtbezirksratswahl,2006,CDU,54.2
33103,33103 Schwarzer Berg-West,Stadtbezirksratswahl,2006,CDU,52.1
33104,33104 Schwarzer Berg-Nordwest,Stadtbezirksratswahl,2006,CDU,44.5
33111,33111 Siegfriedviertel-Nord,Stadtbezirksratswahl,2006,CDU,29.6
33112,33112 Siegfriedviertel-Nordost,Stadtbezirksratswahl,2006,CDU,42.2
33113,33113 Siegfriedviertel-Südost,Stadtbezirksratswahl,2006,CDU,33.6
33114,33114 Siegfriedviertel-Mitte,Stadtbezirksratswahl,2006,CDU,31.9
33115,33115 Siegfriedviertel-Südwest,Stadtbezirksratswahl,2006,CDU,43.0
33116,33116 Siegfriedviertel-West,Stadtbezirksratswahl,2006,CDU,39.6
33121,33121 Wendenring-Süd,Stadtbezirksratswahl,2006,CDU,22.6
33122,33122 Wendenring-Nord,Stadtbezirksratswahl,2006,CDU,26.5
33123,33123 Am Nordbahnhof,Stadtbezirksratswahl,2006,CDU,28.3
33124,33124 Neues Hochschulviertel,Stadtbezirksratswahl,2006,CDU,45.7
33125,33125 Rebenring-Nord,Stadtbezirksratswahl,2006,CDU,34.6
33126,33126 Altes Hochschulviertel,Stadtbezirksratswahl,2006,CDU,32.4
33201,33201 Kralenriede-Nordwest,Stadtbezirksratswahl,2006,CDU,37.2
33202,33202 Kralenriede-Südost,Stadtbezirksratswahl,2006,CDU,37.5
33211,33211 Schuntersiedlung-West,Stadtbezirksratswahl,2006,CDU,22.0
33212,33212 Schuntersiedlung-Ost,Stadtbezirksratswahl,2006,CDU,24.5
11201,11201 Bevenrode,Stadtbezirksratswahl,2006,SPD,36.0
11211,11211 Waggum-Ost,Stadtbezirksratswahl,2006,SPD,44.0
11212,11212 Waggum-West,Stadtbezirksratswahl,2006,SPD,43.0
11221,11221 Bienrode,Stadtbezirksratswahl,2006,SPD,39.2
11231,11231 Querum-Nord,Stadtbezirksratswahl,2006,SPD,17.1
11232,11232 Querum-Nord-Ost,Stadtbezirksratswahl,2006,SPD,20.2
11241,11241 Querum-Ost,Stadtbezirksratswahl,2006,SPD,30.2
11242,11242 Querum-Mitte,Stadtbezirksratswahl,2006,SPD,28.4
11243,11243 Querum-West,Stadtbezirksratswahl,2006,SPD,31.9
11251,11251 Pappelberg,Stadtbezirksratswahl,2006,SPD,37.0
11252,11252 Gliesmarode-Südost,Stadtbezirksratswahl,2006,SPD,28.5
11253,11253 Gliesmarode-Mitte,Stadtbezirksratswahl,2006,SPD,28.7
11254,11254 Gliesmarode-Nord,Stadtbezirksratswahl,2006,SPD,29.5
11261,11261 Riddagshausen,Stadtbezirksratswahl,2006,SPD,32.1
11301,11301 Hondelage-Ost,Stadtbezirksratswahl,2006,SPD,54.2
11302,11302 Hondelage-Mitte/Gewerbegebiet,Stadtbezirksratswahl,2006,SPD,50.8
11303,11303 Hondelage-West,Stadtbezirksratswahl,2006,SPD,53.8
11401,11401 Dibbesdorf,Stadtbezirksratswahl,2006,SPD,21.2
11411,11411 Volkmarode-Ost,Stadtbezirksratswahl,2006,SPD,25.5
11412,11412 Volkmarode-West,Stadtbezirksratswahl,2006,SPD,28.4
11421,11421 Schapen,Stadtbezirksratswahl,2006,SPD,21.4
12001,12001 Gliesmaroder Straße-Nordost ,Stadtbezirksratswahl,2006,SPD,35.9
12002,12002 Karlstraße-Mitte ,Stadtbezirksratswahl,2006,SPD,36.6
12003,12003 Gliesmaroder Straße-Ost,Stadtbezirksratswahl,2006,SPD,34.9
12004,12004 Malerviertel,Stadtbezirksratswahl,2006,SPD,32.8
12005,12005 An der Paulikirche,Stadtbezirksratswahl,2006,SPD,25.6
12006,12006 Hagenring,Stadtbezirksratswahl,2006,SPD,36.0
12011,12011 Humboldtstraße,Stadtbezirksratswahl,2006,SPD,30.7
12012,12012 Kasernenstraße,Stadtbezirksratswahl,2006,SPD,32.5
12021,12021 Am Theater,Stadtbezirksratswahl,2006,SPD,32.5
12022,12022 Giersberg,Stadtbezirksratswahl,2006,SPD,31.4
12031,12031 Stadtpark,Stadtbezirksratswahl,2006,SPD,35.1
12032,12032 Prinzenpark-Nord,Stadtbezirksratswahl,2006,SPD,29.9
12033,12033 Kastanienallee,Stadtbezirksratswahl,2006,SPD,32.5
12034,12034 Prinzenpark-Mitte,Stadtbezirksratswahl,2006,SPD,32.6
12035,12035 Prinzenpark-Süd,Stadtbezirksratswahl,2006,SPD,38.4
12036,12036 Altewiekring-Südost,Stadtbezirksratswahl,2006,SPD,38.9
12037,12037 Georg-Westermann-Allee,Stadtbezirksratswahl,2006,SPD,38.7
13101,13101 Inselwall,Stadtbezirksratswahl,2006,SPD,30.6
13102,13102 Am Hagenmarkt,Stadtbezirksratswahl,2006,SPD,45.5
13103,13103 An der Katharinenkirche,Stadtbezirksratswahl,2006,SPD,32.5
13104,13104 Wendentorwall,Stadtbezirksratswahl,2006,SPD,26.7
13111,13111 Am Schloßpark,Stadtbezirksratswahl,2006,SPD,36.3
13112,13112 Kennedyplatz,Stadtbezirksratswahl,2006,SPD,34.8
13113,13113 An der Martinikirche ,Stadtbezirksratswahl,2006,SPD,32.4
13114,13114 Gördelingerstraße ,Stadtbezirksratswahl,2006,SPD,30.4
13115,13115 Am Neustadtmühlengraben ,Stadtbezirksratswahl,2006,SPD,32.2
13201,13201 Adolfstraße/Leonhardstraße,Stadtbezirksratswahl,2006,SPD,29.2
13202,13202 An der Stadthalle,Stadtbezirksratswahl,2006,SPD,37.6
13203,13203 Viewegs-Garten,Stadtbezirksratswahl,2006,SPD,28.3
13204,13204 Rimpaus-Garten,Stadtbezirksratswahl,2006,SPD,29.4
13205,13205 Am Bürgerpark,Stadtbezirksratswahl,2006,SPD,29.7
13211,13211 Hauptbahnhof,Stadtbezirksratswahl,2006,SPD,41.5
13212,13212 Streitberg/Hauptfriedhof,Stadtbezirksratswahl,2006,SPD,32.6
13221,13221 Zuckerberg,Stadtbezirksratswahl,2006,SPD,19.7
13231,13231 Bebelhof-West,Stadtbezirksratswahl,2006,SPD,42.3
13232,13232 Bebelhof-Ost,Stadtbezirksratswahl,2006,SPD,39.8
21101,21101 Stöckheim-Nordost,Stadtbezirksratswahl,2006,SPD,31.4
21102,21102 Stöckheim-Südost,Stadtbezirksratswahl,2006,SPD,29.4
21103,21103 Stöckheim-West,Stadtbezirksratswahl,2006,SPD,40.4
21104,21104 Stöckheim-Nordwest,Stadtbezirksratswahl,2006,SPD,31.6
21111,21111 Leiferde,Stadtbezirksratswahl,2006,SPD,48.0
21201,21201 Heidberg-Nordost,Stadtbezirksratswahl,2006,SPD,28.7
21202,21202 Am Schulzentrum Heidberg,Stadtbezirksratswahl,2006,SPD,33.4
21203,21203 Heidberg-Südost,Stadtbezirksratswahl,2006,SPD,23.7
21204,21204 Heidberg-Südwest,Stadtbezirksratswahl,2006,SPD,25.1
21205,21205 Heidberg-Zentrum ,Stadtbezirksratswahl,2006,SPD,33.6
21206,21206 Heidberg-Nordwest,Stadtbezirksratswahl,2006,SPD,35.7
21211,21211 Melverode-Südwest,Stadtbezirksratswahl,2006,SPD,23.6
21212,21212 Melverode-Nord,Stadtbezirksratswahl,2006,SPD,32.4
21213,21213 Melverode-Südost,Stadtbezirksratswahl,2006,SPD,32.6
21301,21301 Mastbruch-Siedlung,Stadtbezirksratswahl,2006,SPD,36.6
21311,21311 Rautheim-West,Stadtbezirksratswahl,2006,SPD,36.2
21312,21312 Rautheim-Ost,Stadtbezirksratswahl,2006,SPD,28.8
21321,21321 Lindenberg-West,Stadtbezirksratswahl,2006,SPD,35.2
21322,21322 Lindenberg-Ost,Stadtbezirksratswahl,2006,SPD,NaN
21331,21331 Südstadt-Ost,Stadtbezirksratswahl,2006,SPD,37.9
21332,21332 Südstadt-West,Stadtbezirksratswahl,2006,SPD,40.0
21341,21341 Mascherode-Mitte,Stadtbezirksratswahl,2006,SPD,26.4
21342,21342 Mascherode-Süd,Stadtbezirksratswahl,2006,SPD,35.6
21343,21343 Mascherode-Nordwest,Stadtbezirksratswahl,2006,SPD,26.7
22101,22101 Rheinring-Ost,Stadtbezirksratswahl,2006,SPD,36.8
22102,22102 Emsstraße-West,Stadtbezirksratswahl,2006,SPD,28.3
22103,22103 Elbestraße-Ost,Stadtbezirksratswahl,2006,SPD,40.5
22104,22104 Rheinring-Südwest,Stadtbezirksratswahl,2006,SPD,32.6
22105,22105 Rheinring-Nordwest,Stadtbezirksratswahl,2006,SPD,33.3
22111,22111 Elbestraße-Süd,Stadtbezirksratswahl,2006,SPD,36.6
22112,22112 Saalestraße,Stadtbezirksratswahl,2006,SPD,30.6
22113,22113 Ilmenaustraße,Stadtbezirksratswahl,2006,SPD,36.2
22114,22114 Weserstraße,Stadtbezirksratswahl,2006,SPD,41.3
22115,22115 Isarstraße,Stadtbezirksratswahl,2006,SPD,32.7
22116,22116 Lechstraße,Stadtbezirksratswahl,2006,SPD,38.7
22121,22121 Münchenstraße-Südost,Stadtbezirksratswahl,2006,SPD,36.0
22122,22122 Neckarstraße,Stadtbezirksratswahl,2006,SPD,35.4
22123,22123 Lahnstraße,Stadtbezirksratswahl,2006,SPD,42.4
22201,22201 Timmerlah-West,Stadtbezirksratswahl,2006,SPD,58.6
22202,22202 Timmerlah-Ost,Stadtbezirksratswahl,2006,SPD,57.0
22211,22211 Stiddien,Stadtbezirksratswahl,2006,SPD,44.6
22221,22221 Geitelde,Stadtbezirksratswahl,2006,SPD,45.3
22301,22301 Broitzem-Nordwest,Stadtbezirksratswahl,2006,SPD,37.2
22302,22302 Broitzem-Südwest,Stadtbezirksratswahl,2006,SPD,40.5
22303,22303 Broitzem-Südost,Stadtbezirksratswahl,2006,SPD,38.8
22304,22304 Broitzem-Nordost,Stadtbezirksratswahl,2006,SPD,43.3
22401,22401 Rüningen-Nord,Stadtbezirksratswahl,2006,SPD,65.0
22402,22402 Rüningen-Süd,Stadtbezirksratswahl,2006,SPD,58.0
31001,31001 Eichtal ,Stadtbezirksratswahl,2006,SPD,37.4
31002,31002 Am Weißen Roß,Stadtbezirksratswahl,2006,SPD,36.4
31003,31003 Celler Straße-Nordwest ,Stadtbezirksratswahl,2006,SPD,29.4
31011,31011 Am Maschplatz,Stadtbezirksratswahl,2006,SPD,32.1
31012,31012 Am Amalienplatz,Stadtbezirksratswahl,2006,SPD,28.5
31013,31013 Rudolfplatz-Ost,Stadtbezirksratswahl,2006,SPD,35.5
31014,31014 Rennelberg,Stadtbezirksratswahl,2006,SPD,34.8
31015,31015 Holwedestraße,Stadtbezirksratswahl,2006,SPD,36.6
31016,31016 Sackring-Ost,Stadtbezirksratswahl,2006,SPD,39.5
31021,31021 Rudolfplatz-West,Stadtbezirksratswahl,2006,SPD,31.6
31022,31022 Sackring-West,Stadtbezirksratswahl,2006,SPD,34.9
31031,31031 Altstadtring-Nord,Stadtbezirksratswahl,2006,SPD,31.9
31032,31032 Altstadtring-Süd,Stadtbezirksratswahl,2006,SPD,38.9
31033,31033 Altstadtring-West,Stadtbezirksratswahl,2006,SPD,33.9
31034,31034 Am Großmarkt,Stadtbezirksratswahl,2006,SPD,36.9
31041,31041 Westbahnhof,Stadtbezirksratswahl,2006,SPD,34.2
31042,31042 Cyriaksring-Ost,Stadtbezirksratswahl,2006,SPD,39.6
31043,31043 Juliusstraße-Ost,Stadtbezirksratswahl,2006,SPD,29.3
31044,31044 Frankfurter Straße-Ost,Stadtbezirksratswahl,2006,SPD,29.1
31045,31045 Frankfurter Straße-West,Stadtbezirksratswahl,2006,SPD,28.9
31051,31051 Gartenstadt-Ost,Stadtbezirksratswahl,2006,SPD,29.9
31052,31052 Gartenstadt-West,Stadtbezirksratswahl,2006,SPD,27.5
